approveDate,articleID,articleWordCount,commentID,commentType,createDate,depth,editorsSelection,inReplyTo,parentUserDisplayName,recommendations,sectionName,userDisplayName,userID,userLocation,,,,,,,,,,,,,,,,,,,
1514835419,5a4980f57c459f246b63d649,783,25391756,comment,1514825103,1,False,0,,1,Unknown,dmckj,26945610,Maine,,,,,,,,,,,,,,,,,,,
1514825169,5a4a06d17c459f246b63d6b9,399,25391767,userReply,1514825164,2,False,25390698,AS,5,Unknown,winchestereast,60056119,usa,,,,,,,,,,,,,,,,,,,
1514835460,5a4980f57c459f246b63d649,783,25391773,comment,1514825191,1,False,0,,0,Unknown,Joshua Marquis,53933422,Oregon,,,,,,,,,,,,,,,,,,,
1514833046,5a4980f57c459f246b63d649,783,25391779,userReply,1514825244,2,False,25390929,Teg Laer,0,Unknown,Boregard,73746179,NYC,,,,,,,,,,,,,,,,,,,
1514828458,5a49915f7c459f246b63d661,809,25391781,userReply,1514825263,2,False,25390814,Blackmamba,1,Unknown,Robert,66788641,Out West,,,,,,,,,,,,,,,,,,,
1514828366,5a49915f7c459f246b63d661,809,25391791,comment,1514825333,1,False,0,,9,Unknown,Zareen,45676584,Earth,,,,,,,,,,,,,,,,,,,
1514828410,5a49915f7c459f246b63d661,809,25391801,userReply,1514825372,2,False,25391358,Dr. Mysterious,4,Unknown,Robert,66788641,Out West,,,,,,,,,,,,,,,,,,,
1514828366,5a49915f7c459f246b63d661,809,25391802,userReply,1514825376,2,False,25390678,John Q,0,Unknown,Atikin,42157767,"Yankee, recently escaped from N.C.",,,,,,,,,,,,,,,,,,,
1514835657,5a4980f57c459f246b63d649,783,25391809,userReply,1514825414,2,False,25390705,Liberty hound,1,Unknown,NM,40118532,NY,,,,,,,,,,,,,,,,,,,
1514829987,5a4a0dc97c459f246b63d6c3,1128,25391816,userReply,1514825440,2,True,25391754,Karen,54,Unknown,Karen,44091854,Sonoma,,,,,,,,,,,,,,,,,,,
1514835652,5a4980f57c459f246b63d649,783,25391817,comment,1514825441,1,False,0,,1,Unknown,JB,82409470,Mo,,,,,,,,,,,,,,,,,,,
1514835723,5a4980f57c459f246b63d649,783,25391832,userReply,1514825523,2,False,25390441,Independent,1,Unknown,Mark,1281367,Aptos,,,,,,,,,,,,,,,,,,,
1514829102,5a49915f7c459f246b63d661,809,25391834,comment,1514825539,1,False,0,,0,Unknown,PrairieFlax,70654643,"Grand Island, NE",,,,,,,,,,,,,,,,,,,
1514828396,5a49915f7c459f246b63d661,809,25391857,userReply,1514825724,2,False,25390645,Anne Russell,3,Unknown,Robert,66788641,Out West,,,,,,,,,,,,,,,,,,,
1514828396,5a49915f7c459f246b63d661,809,25391862,userReply,1514825760,2,False,25391086,Phyliss Dalmatian,5,Unknown,Atikin,42157767,"Yankee, recently escaped from N.C.",,,,,,,,,,,,,,,,,,,
1514835686,5a4980f57c459f246b63d649,783,25391864,userReply,1514825777,2,False,25390907,Dan Lake,0,Unknown,pattyirish,66811996,Pound Ridge,,,,,,,,,,,,,,,,,,,
1514828408,5a49915f7c459f246b63d661,809,25391869,userReply,1514825795,2,False,25390117,Howard,3,Unknown,DGP Cluck,78371232,"Cerritos, CA",,,,,,,,,,,,,,,,,,,
1514825812,5a49915f7c459f246b63d661,809,25391870,userReply,1514825805,2,False,25390068,Richard Luettgen,0,Unknown,Richard Luettgen,47123844,New Jersey,,,,,,,,,,,,,,,,,,,
1514835423,5a4980f57c459f246b63d649,783,25391873,userReply,1514825824,2,False,25390619,Stephen V. Hulse,0,Unknown,Joshua Marquis,53933422,Oregon,,,,,,,,,,,,,,,,,,,
1514828378,5a49915f7c459f246b63d661,809,25391877,userReply,1514825839,2,False,25391264,tom,5,Unknown,Robert,66788641,Out West,,,,,,,,,,,,,,,,,,,
1514833107,5a4980f57c459f246b63d649,783,25391891,comment,1514825945,1,False,0,,18,Unknown,Megan,42449896,Santa Barbara,,,,,,,,,,,,,,,,,,,
1514833015,5a4980f57c459f246b63d649,783,25391895,comment,1514825957,1,False,0,,1,Unknown,Pdxtran,3969850,Minneapolis,,,,,,,,,,,,,,,,,,,
1514829110,5a49915f7c459f246b63d661,809,25391909,comment,1514826039,1,False,0,,1,Unknown,Bobcb,60163781,Montana,,,,,,,,,,,,,,,,,,,
1514828458,5a49915f7c459f246b63d661,809,25391911,comment,1514826065,1,False,0,,7,Unknown,Randallbird,23348408,"Edgewater, NJ",,,,,,,,,,,,,,,,,,,
1514826079,5a49915f7c459f246b63d661,809,25391912,userReply,1514826075,2,False,25390974,,0,Unknown,,63119682,NYC,,,,,,,,,,,,,,,,,,,
1514835430,5a4980f57c459f246b63d649,783,25391924,comment,1514826148,1,False,0,,1,Unknown,Josh,31188728,nyc,,,,,,,,,,,,,,,,,,,
1514829109,5a49915f7c459f246b63d661,809,25391926,userReply,1514826167,2,False,25390117,Howard,3,Unknown,mt,65526003,Portland OR,,,,,,,,,,,,,,,,,,,
1514828367,5a49915f7c459f246b63d661,809,25391928,comment,1514826179,1,False,0,,3,Unknown,Anthony,79070806,High Plains,,,,,,,,,,,,,,,,,,,
1514835452,5a4980f57c459f246b63d649,783,25391934,userReply,1514826202,2,False,25390748,Steve,2,Unknown,Al Gurevich,81885483,"Sunnyvale, CA",,,,,,,,,,,,,,,,,,,
1514828364,5a49915f7c459f246b63d661,809,25391943,userReply,1514826247,2,False,25391021,Mark,3,Unknown,Atikin,42157767,"Yankee, recently escaped from N.C.",,,,,,,,,,,,,,,,,,,
1514835718,5a4980f57c459f246b63d649,783,25391950,userReply,1514826296,2,False,25391109,David Stucky,0,Unknown,Carol,59459066,"Key West, Fla",,,,,,,,,,,,,,,,,,,
1514826323,5a49915f7c459f246b63d661,809,25391953,comment,1514826317,1,False,0,,17,Unknown,Steve,65681210,Massachusetts,,,,,,,,,,,,,,,,,,,
1514833047,5a4980f57c459f246b63d649,783,25391968,comment,1514826406,1,False,0,,8,Unknown,Nelly,60627544,Half Moon Bay,,,,,,,,,,,,,,,,,,,
1514835428,5a4980f57c459f246b63d649,783,25391967,userReply,1514826406,2,False,25391035,David Maxwell Fine,1,Unknown,B. Honest,58904750,Puyallup WA,,,,,,,,,,,,,,,,,,,
1514826566,5a49915f7c459f246b63d661,809,25391998,comment,1514826563,1,False,0,,3,Unknown,vulcanalex,63687177,Tennessee,,,,,,,,,,,,,,,,,,,
1514826587,5a4a0dc97c459f246b63d6c3,1128,25392001,comment,1514826582,1,False,0,,12,Unknown,JOHN G,76078979,OAKLAND,,,,,,,,,,,,,,,,,,,
1514833034,5a4980f57c459f246b63d649,783,25392003,comment,1514826595,1,False,0,,2,Unknown,Julie,47479321,"Cleveland Heights, OH",,,,,,,,,,,,,,,,,,,
1514833021,5a4980f57c459f246b63d649,783,25392006,comment,1514826606,1,False,0,,2,Unknown,Paul Bonner,74040263,"Huntsville, AL",,,,,,,,,,,,,,,,,,,
1514835426,5a4980f57c459f246b63d649,783,25392012,comment,1514826653,1,False,0,,2,Unknown,Paul Shindler,19745324,NH,,,,,,,,,,,,,,,,,,,
1514828395,5a49915f7c459f246b63d661,809,25392014,userReply,1514826666,2,False,25390809,Demosthenes,2,Unknown,steve strauss,65917787,kenner LA,,,,,,,,,,,,,,,,,,,
1514826684,5a4980f57c459f246b63d649,783,25392017,comment,1514826681,1,False,0,,9,Unknown,Mister Colorado,53547951,"Denver, Colorado",,,,,,,,,,,,,,,,,,,
1514833042,5a4980f57c459f246b63d649,783,25392020,comment,1514826697,1,False,0,,14,Unknown,Phil Dunkle,58882279,Orlando,,,,,,,,,,,,,,,,,,,
1514835424,5a4980f57c459f246b63d649,783,25392023,userReply,1514826726,2,False,25390649,newell mccarty,1,Unknown,Mor,65067919,California,,,,,,,,,,,,,,,,,,,
1514835551,5a4980f57c459f246b63d649,783,25392032,comment,1514826768,1,False,0,,1,Unknown,Getreal,66970416,Colorado,,,,,,,,,,,,,,,,,,,
1514826775,5a49915f7c459f246b63d661,809,25392033,userReply,1514826771,2,False,25391344,Chris Berg,1,Unknown,vulcanalex,63687177,Tennessee,,,,,,,,,,,,,,,,,,,
1514833071,5a4980f57c459f246b63d649,783,25392036,comment,1514826811,1,False,0,,6,Unknown,Dennis,35012889,"Grafton, MA",,,,,,,,,,,,,,,,,,,
1514826968,5a49915f7c459f246b63d661,809,25392060,userReply,1514826965,2,False,25389660,Phyliss Dalmatian,0,Unknown,vulcanalex,63687177,Tennessee,,,,,,,,,,,,,,,,,,,
1514830062,5a4a0dc97c459f246b63d6c3,1128,25392061,comment,1514826980,1,False,0,,9,Unknown,5barris,7528497,ny,,,,,,,,,,,,,,,,,,,
1514833065,5a4980f57c459f246b63d649,783,25392062,comment,1514826985,1,False,0,,5,Unknown,Tommy,76810521,Bing,,,,,,,,,,,,,,,,,,,
1514828362,5a49915f7c459f246b63d661,809,25392077,comment,1514827079,1,False,0,,3,Unknown,LennyN,51156393,"Bethel, CT",,,,,,,,,,,,,,,,,,,
1514827086,5a4980f57c459f246b63d649,783,25392080,comment,1514827081,1,False,0,,4,Unknown,DAVID E. SHELLENBERGER,10690295,"Bethel, Connecticut",,,,,,,,,,,,,,,,,,,
1514835718,5a4980f57c459f246b63d649,783,25392083,comment,1514827091,1,False,0,,0,Unknown,Jack Cerf,68263727,"Chatham, NJ",,,,,,,,,,,,,,,,,,,
1514827162,5a49915f7c459f246b63d661,809,25392089,userReply,1514827148,2,False,25391161,Dear Mr. President,2,Unknown,vulcanalex,63687177,Tennessee,,,,,,,,,,,,,,,,,,,
1514829097,5a49915f7c459f246b63d661,809,25392091,comment,1514827153,1,False,0,,1,Unknown,Jordan Schweon,66280932,New York,,,,,,,,,,,,,,,,,,,
1514835520,5a4980f57c459f246b63d649,783,25392093,comment,1514827171,1,False,0,,1,Unknown,M Martinez,8753109,Miami,,,,,,,,,,,,,,,,,,,
1514828372,5a49915f7c459f246b63d661,809,25392109,userReply,1514827260,2,False,25390974,,1,Unknown,Kathy Lollock,65256487,"Santa Rosa, CA",,,,,,,,,,,,,,,,,,,
1514829146,5a49915f7c459f246b63d661,809,25392117,comment,1514827304,1,False,0,,0,Unknown,David Lindsay Jr.,21025616,"Hamden, CT",,,,,,,,,,,,,,,,,,,
1514833022,5a4980f57c459f246b63d649,783,25392122,comment,1514827319,1,False,0,,1,Unknown,chris,52472319,warwick,,,,,,,,,,,,,,,,,,,
1514833034,5a4980f57c459f246b63d649,783,25392127,comment,1514827365,1,False,0,,1,Unknown,Stellan,83070077,Europe,,,,,,,,,,,,,,,,,,,
1514833078,5a4980f57c459f246b63d649,783,25392135,comment,1514827411,1,False,0,,8,Unknown,Gerry O'Brien,33885888,"Ottawa, Canada",,,,,,,,,,,,,,,,,,,
1514827465,5a49915f7c459f246b63d661,809,25392148,userReply,1514827461,2,False,25391232,Mike,1,Unknown,vulcanalex,63687177,Tennessee,,,,,,,,,,,,,,,,,,,
1514833049,5a4980f57c459f246b63d649,783,25392150,comment,1514827467,1,False,0,,6,Unknown,Michael,56977994,Holland,,,,,,,,,,,,,,,,,,,
1514829102,5a49915f7c459f246b63d661,809,25392157,comment,1514827512,1,False,0,,2,Unknown,Steve,44499492,Seattle,,,,,,,,,,,,,,,,,,,
1514835655,5a4980f57c459f246b63d649,783,25392167,comment,1514827571,1,False,0,,2,Unknown,rm,73928952,mass,,,,,,,,,,,,,,,,,,,
1514829100,5a49915f7c459f246b63d661,809,25392169,comment,1514827585,1,False,0,,3,Unknown,Jefflz,52099086,San Francisco,,,,,,,,,,,,,,,,,,,
1514835416,5a4980f57c459f246b63d649,783,25392177,comment,1514827639,1,False,0,,0,Unknown,Mike Parente,65055939,NH,,,,,,,,,,,,,,,,,,,
1514835422,5a4980f57c459f246b63d649,783,25392189,userReply,1514827705,2,False,25389717,Cobble Hill,0,Unknown,Boregard,73746179,NYC,,,,,,,,,,,,,,,,,,,
1514829149,5a49915f7c459f246b63d661,809,25392207,comment,1514827778,1,False,0,,3,Unknown,David Lindsay Jr.,21025616,"Hamden, CT",,,,,,,,,,,,,,,,,,,
1514835529,5a4980f57c459f246b63d649,783,25392213,comment,1514827838,1,False,0,,1,Unknown,CK,16225687,Rye,,,,,,,,,,,,,,,,,,,
1514827868,5a4980f57c459f246b63d649,783,25392218,comment,1514827864,1,False,0,,13,Unknown,R,68263038,America,,,,,,,,,,,,,,,,,,,
1514827899,5a4980f57c459f246b63d649,783,25392221,comment,1514827888,1,False,0,,22,Unknown,njglea,60025659,Seattle,,,,,,,,,,,,,,,,,,,
1514829102,5a49915f7c459f246b63d661,809,25392230,comment,1514827940,1,False,0,,3,Unknown,kathyb,25316327,Seattle,,,,,,,,,,,,,,,,,,,
1514828401,5a49915f7c459f246b63d661,809,25392235,comment,1514827974,1,False,0,,2,Unknown,Todd,34173162,"Key West,fl",,,,,,,,,,,,,,,,,,,
1514833012,5a4980f57c459f246b63d649,783,25392236,comment,1514827982,1,False,0,,2,Unknown,Mark Holmes,76418769,"Twain Harte, CA",,,,,,,,,,,,,,,,,,,
1514827995,5a4a0dc97c459f246b63d6c3,1128,25392238,comment,1514827991,1,False,0,,36,Unknown,Brooks Payne,80158383,"Boston, MA",,,,,,,,,,,,,,,,,,,
1514833104,5a4980f57c459f246b63d649,783,25392241,comment,1514828007,1,False,0,,9,Unknown,Gwen,2173169,Delaware,,,,,,,,,,,,,,,,,,,
1514833016,5a4980f57c459f246b63d649,783,25392245,comment,1514828029,1,False,0,,1,Unknown,rm,73928952,mass,,,,,,,,,,,,,,,,,,,
1514835653,5a4980f57c459f246b63d649,783,25392249,comment,1514828062,1,False,0,,0,Unknown,james haynes,56438686,blue lake california,,,,,,,,,,,,,,,,,,,
1514833015,5a4980f57c459f246b63d649,783,25392257,comment,1514828137,1,False,0,,2,Unknown,Rebecca S,30840882,California,,,,,,,,,,,,,,,,,,,
1514829103,5a49915f7c459f246b63d661,809,25392265,userReply,1514828198,2,False,25390068,Richard Luettgen,2,Unknown,Steve,44499492,Seattle,,,,,,,,,,,,,,,,,,,
1514829095,5a49915f7c459f246b63d661,809,25392267,comment,1514828201,1,False,0,,1,Unknown,doug mac donald,77832822,ottawa canada,,,,,,,,,,,,,,,,,,,
1514829097,5a49915f7c459f246b63d661,809,25392273,comment,1514828253,1,False,0,,4,Unknown,SDW,78671998,Maine,,,,,,,,,,,,,,,,,,,
1514835650,5a4980f57c459f246b63d649,783,25392276,comment,1514828271,1,False,0,,3,Unknown,Justin Jones,77083550,Peterborough NH,,,,,,,,,,,,,,,,,,,
1514835653,5a4980f57c459f246b63d649,783,25392277,comment,1514828273,1,False,0,,1,Unknown,John Brews✅✅,59220351,"Reno, NV",,,,,,,,,,,,,,,,,,,
1514833050,5a4980f57c459f246b63d649,783,25392284,comment,1514828312,1,False,0,,6,Unknown,Andreas Schonger,84132508,Tacoma,,,,,,,,,,,,,,,,,,,
1514835427,5a4980f57c459f246b63d649,783,25392286,comment,1514828321,1,False,0,,1,Unknown,Bob Laughlin,42128569,Denver,,,,,,,,,,,,,,,,,,,
1514828386,5a49915f7c459f246b63d661,809,25392294,comment,1514828373,1,False,0,,3,Unknown,PB,20620430,Northern UT,,,,,,,,,,,,,,,,,,,
1514829156,5a49915f7c459f246b63d661,809,25392297,userReply,1514828383,2,False,25390519,Rowdy,5,Unknown,coale johnson,59172341,5000 horseshoe meadow road,,,,,,,,,,,,,,,,,,,
1514833138,5a4980f57c459f246b63d649,783,25392309,comment,1514828497,1,False,0,,10,Unknown,Old Old Tom,23947765,"Incline Village, NV",,,,,,,,,,,,,,,,,,,
1514829094,5a49915f7c459f246b63d661,809,25392320,userReply,1514828551,2,False,25391998,vulcanalex,4,Unknown,Frank Jablonski,17051153,"Madison, Wisconsin",,,,,,,,,,,,,,,,,,,
1514833019,5a4980f57c459f246b63d649,783,25392324,comment,1514828576,1,False,0,,0,Unknown,A P,66436428,Eastchester,,,,,,,,,,,,,,,,,,,
1514835648,5a4980f57c459f246b63d649,783,25392334,comment,1514828678,1,False,0,,0,Unknown,Tuvw Xyz,68642836,"Evanston, Illinois",,,,,,,,,,,,,,,,,,,
1514901459,5a4a30e37c459f246b63d6da,1083,25392350,comment,1514828759,1,False,0,,6,Live,ML Sweet,83144363,"Westford, MA",,,,,,,,,,,,,,,,,,,
1514829101,5a49915f7c459f246b63d661,809,25392354,userReply,1514828767,2,False,25390933,Nick Adams,2,Unknown,coale johnson,59172341,5000 horseshoe meadow road,,,,,,,,,,,,,,,,,,,
1514835427,5a4980f57c459f246b63d649,783,25392362,comment,1514828799,1,False,0,,0,Unknown,Craig Shelton,58976142,San Francisco ,,,,,,,,,,,,,,,,,,,
1514835418,5a4980f57c459f246b63d649,783,25392363,comment,1514828811,1,False,0,,1,Unknown,Policarpa Salavarrieta,28388557,"BogotÃ¡, Colombia",,,,,,,,,,,,,,,,,,,
1514832803,5a49915f7c459f246b63d661,809,25392384,comment,1514828949,1,False,0,,7,Unknown,Bob Laughlin,42128569,Denver,,,,,,,,,,,,,,,,,,,
1514828985,5a49915f7c459f246b63d661,809,25392386,comment,1514828982,1,False,0,,10,Unknown,AAC,46899165,"Alexandria, VA",,,,,,,,,,,,,,,,,,,
1514833051,5a4980f57c459f246b63d649,783,25392391,comment,1514829002,1,False,0,,17,Unknown,Slann,60450790,CA,,,,,,,,,,,,,,,,,,,
1514835746,5a4980f57c459f246b63d649,783,25392396,comment,1514829035,1,False,0,,0,Unknown,Bulgakov's Cat,67115499,"Bean fields to the left, corn to the right",,,,,,,,,,,,,,,,,,,
1514832832,5a49915f7c459f246b63d661,809,25392409,userReply,1514829085,2,False,25391911,Randallbird,4,Unknown,Manderine,28588861,Manhattan,,,,,,,,,,,,,,,,,,,
1514832804,5a49915f7c459f246b63d661,809,25392410,comment,1514829099,1,False,0,,7,Unknown,rm,73928952,mass,,,,,,,,,,,,,,,,,,,
1514832895,5a49915f7c459f246b63d661,809,25392423,comment,1514829178,1,False,0,,45,Unknown,HZ,77816495,PA,,,,,,,,,,,,,,,,,,,
1514835648,5a4980f57c459f246b63d649,783,25392425,comment,1514829194,1,False,0,,4,Unknown,Just a thought,12559452,New York,,,,,,,,,,,,,,,,,,,
1514832795,5a49915f7c459f246b63d661,809,25392426,comment,1514829200,1,False,0,,3,Unknown,Johannes de Silentio,29367679,NYC,,,,,,,,,,,,,,,,,,,
1514832804,5a49915f7c459f246b63d661,809,25392428,comment,1514829220,1,False,0,,0,Unknown,charlie,72355470,NYC,,,,,,,,,,,,,,,,,,,
1514833027,5a4980f57c459f246b63d649,783,25392432,comment,1514829256,1,False,0,,0,Unknown,William Olsen,79390321,kalamazoo,,,,,,,,,,,,,,,,,,,
1514832803,5a49915f7c459f246b63d661,809,25392439,userReply,1514829290,2,False,25390351,jimbo,3,Unknown,Kathy Lollock,65256487,"Santa Rosa, CA",,,,,,,,,,,,,,,,,,,
1514833037,5a4980f57c459f246b63d649,783,25392440,comment,1514829292,1,False,0,,1,Unknown,Chuck Booker-Hirsch,61685030,"Bethesda, Maryland",,,,,,,,,,,,,,,,,,,
1514832794,5a49915f7c459f246b63d661,809,25392448,userReply,1514829351,2,False,25389671,gemli,3,Unknown,Steve Tillinghast,42799640,Portland Or,,,,,,,,,,,,,,,,,,,
1514833039,5a4980f57c459f246b63d649,783,25392449,comment,1514829354,1,False,0,,0,Unknown,Mark,70675640,MA,,,,,,,,,,,,,,,,,,,
1514832792,5a49915f7c459f246b63d661,809,25392452,comment,1514829369,1,False,0,,6,Unknown,Linda W,61066153,"CPW, NYC",,,,,,,,,,,,,,,,,,,
1514832791,5a49915f7c459f246b63d661,809,25392454,userReply,1514829381,2,False,25392235,Todd,1,Unknown,suzk,41442779,"Busby, MT",,,,,,,,,,,,,,,,,,,
1514833013,5a4980f57c459f246b63d649,783,25392465,comment,1514829501,1,False,0,,1,Unknown,Jeffrey McCaffrey,59250837,"Portland, OR",,,,,,,,,,,,,,,,,,,
1514833010,5a4980f57c459f246b63d649,783,25392466,comment,1514829505,1,False,0,,2,Unknown,Paul,47231823,Brooklyn,,,,,,,,,,,,,,,,,,,
1514833027,5a4980f57c459f246b63d649,783,25392467,userReply,1514829509,2,False,25392218,R,1,Unknown,Larry Figdill,81187866,Charlottesville,,,,,,,,,,,,,,,,,,,
1514829557,5a4980f57c459f246b63d649,783,25392475,comment,1514829554,1,False,0,,3,Unknown,Richard Luettgen,47123844,New Jersey,,,,,,,,,,,,,,,,,,,
1514832833,5a49915f7c459f246b63d661,809,25392478,comment,1514829568,1,False,0,,4,Unknown,David,79372701,New Jersey,,,,,,,,,,,,,,,,,,,
1514835453,5a4980f57c459f246b63d649,783,25392488,userReply,1514829647,2,False,25390854,Larry Brothers,0,Unknown,Larry Figdill,81187866,Charlottesville,,,,,,,,,,,,,,,,,,,
1514835429,5a4980f57c459f246b63d649,783,25392492,comment,1514829663,1,False,0,,0,Unknown,Rlow,77347114,"New Hartford, NY",,,,,,,,,,,,,,,,,,,
1514833039,5a4980f57c459f246b63d649,783,25392493,comment,1514829671,1,False,0,,4,Unknown,Joe Johnson,77196121,"Columbus, OH",,,,,,,,,,,,,,,,,,,
1514832795,5a49915f7c459f246b63d661,809,25392497,userReply,1514829697,2,False,25391399,Sheldon Bunin,2,Unknown,doug mac donald,77832822,ottawa canada,,,,,,,,,,,,,,,,,,,
1514832802,5a49915f7c459f246b63d661,809,25392503,comment,1514829725,1,False,0,,4,Unknown,SLM,82869601,"Charleston, SC",,,,,,,,,,,,,,,,,,,
1514835654,5a4980f57c459f246b63d649,783,25392507,comment,1514829778,1,False,0,,1,Unknown,Chuck Booker-Hirsch,61685030,"Bethesda, Maryland",,,,,,,,,,,,,,,,,,,
1514832796,5a49915f7c459f246b63d661,809,25392510,comment,1514829795,1,False,0,,13,Unknown,Joanne,42434111,Pennsylvania,,,,,,,,,,,,,,,,,,,
1514833007,5a4980f57c459f246b63d649,783,25392511,comment,1514829805,1,False,0,,1,Unknown,MaryKayklassen,6791454,"Mountain Lake, Minnesota",,,,,,,,,,,,,,,,,,,
1514835421,5a4980f57c459f246b63d649,783,25392513,userReply,1514829819,2,False,25391470,Mike,0,Unknown,Joe Johnson,77196121,"Columbus, OH",,,,,,,,,,,,,,,,,,,
1514835460,5a4980f57c459f246b63d649,783,25392515,comment,1514829829,1,False,0,,0,Unknown,Mike McGuire,50403604,"San Leandro, CA",,,,,,,,,,,,,,,,,,,
1514829856,5a4980f57c459f246b63d649,783,25392516,userReply,1514829848,2,False,25392475,Richard Luettgen,0,Unknown,Richard Luettgen,47123844,New Jersey,,,,,,,,,,,,,,,,,,,
1514836163,5a49915f7c459f246b63d661,809,25392525,userReply,1514829894,2,False,25391243,Terrier89,0,Unknown,SLM,82869601,"Charleston, SC",,,,,,,,,,,,,,,,,,,
1514832828,5a49915f7c459f246b63d661,809,25392527,userReply,1514829908,2,False,25391219,John,2,Unknown,Jefflz,52099086,San Francisco,,,,,,,,,,,,,,,,,,,
1514835651,5a4980f57c459f246b63d649,783,25392534,userReply,1514829931,2,False,25391072,TMK,3,Unknown,Aunt Nancy Loves Reefer,56603831,"Hillsborough,  NJ",,,,,,,,,,,,,,,,,,,
1514835491,5a4980f57c459f246b63d649,783,25392535,comment,1514829932,1,False,0,,2,Unknown,Conservative Democrat,72318600,WV,,,,,,,,,,,,,,,,,,,
1514835492,5a4980f57c459f246b63d649,783,25392540,userReply,1514829984,2,False,25391333,ERP,0,Unknown, Pottree ,9645639,Los Angeles,,,,,,,,,,,,,,,,,,,
1514832802,5a49915f7c459f246b63d661,809,25392541,comment,1514829995,1,False,0,,3,Unknown,Jethro Bodine,50502657,Miami,,,,,,,,,,,,,,,,,,,
1514833020,5a4980f57c459f246b63d649,783,25392543,comment,1514830049,1,False,0,,1,Unknown,marilyn,69538530,louisville,,,,,,,,,,,,,,,,,,,
1514830079,5a4980f57c459f246b63d649,783,25392546,comment,1514830076,1,False,0,,15,Unknown,usa999,41855254,"Portland, OR",,,,,,,,,,,,,,,,,,,
1514836144,5a49915f7c459f246b63d661,809,25392549,userReply,1514830098,2,False,25390645,Anne Russell,0,Unknown,Mike,59737985,Republic Of Texas,,,,,,,,,,,,,,,,,,,
1514833009,5a4980f57c459f246b63d649,783,25392551,comment,1514830102,1,False,0,,1,Unknown,alan haigh,58853274,"carmel, ny",,,,,,,,,,,,,,,,,,,
1514833019,5a4980f57c459f246b63d649,783,25392562,comment,1514830152,1,False,0,,1,Unknown,Prairie Populist,27375608,"Le Sueur, MN",,,,,,,,,,,,,,,,,,,
1514830163,5a49915f7c459f246b63d661,809,25392563,userReply,1514830160,2,False,25391433,Chris Berg,6,Unknown,Susan Anderson,57076816,Boston,,,,,,,,,,,,,,,,,,,
1514832806,5a49915f7c459f246b63d661,809,25392565,userReply,1514830167,2,False,25391161,Dear Mr. President,3,Unknown,SLM,82869601,"Charleston, SC",,,,,,,,,,,,,,,,,,,
1514832801,5a49915f7c459f246b63d661,809,25392568,comment,1514830174,1,False,0,,3,Unknown,Birddog,62423430,Oregon,,,,,,,,,,,,,,,,,,,
1514832804,5a49915f7c459f246b63d661,809,25392569,userReply,1514830175,2,False,25391243,Terrier89,0,Unknown,Christopher S.,64860946,"Providence,  RI",,,,,,,,,,,,,,,,,,,
1514832793,5a49915f7c459f246b63d661,809,25392570,comment,1514830187,1,False,0,,3,Unknown,danleywolfe,39805405,ohio,,,,,,,,,,,,,,,,,,,
1514833007,5a4980f57c459f246b63d649,783,25392578,comment,1514830303,1,False,0,,1,Unknown,Raymond C. Yerkes,19884935,"Newburyport, MA",,,,,,,,,,,,,,,,,,,
1514835559,5a4980f57c459f246b63d649,783,25392583,comment,1514830333,1,False,0,,0,Unknown,Richard Mitchell-Lowe,66266824,New Zealand,,,,,,,,,,,,,,,,,,,
1514830345,5a49915f7c459f246b63d661,809,25392584,userReply,1514830342,2,False,25391909,Bobcb,2,Unknown,Susan Anderson,57076816,Boston,,,,,,,,,,,,,,,,,,,
1514835461,5a4980f57c459f246b63d649,783,25392592,userReply,1514830397,2,False,25390979,Lee Dogoloff,1,Unknown, Pottree ,9645639,Los Angeles,,,,,,,,,,,,,,,,,,,
1514832792,5a49915f7c459f246b63d661,809,25392596,userReply,1514830426,2,False,25390029,Marika,3,Unknown,SLM,82869601,"Charleston, SC",,,,,,,,,,,,,,,,,,,
1514833063,5a4980f57c459f246b63d649,783,25392603,comment,1514830446,1,False,0,,15,Unknown,Howie,54895698,"Windham, VT",,,,,,,,,,,,,,,,,,,
1514833018,5a4980f57c459f246b63d649,783,25392604,comment,1514830449,1,False,0,,0,Unknown,Chris,68732778,NJ,,,,,,,,,,,,,,,,,,,
1514832355,5a4a75337c459f246b63d71b,1538,25392611,comment,1514830492,1,False,0,,11,Middle East,Obummernation,83145421,Lax,,,,,,,,,,,,,,,,,,,
1514833003,5a4980f57c459f246b63d649,783,25392615,comment,1514830504,1,False,0,,0,Unknown,www,59786129,Pennsylvania,,,,,,,,,,,,,,,,,,,
1514832800,5a49915f7c459f246b63d661,809,25392625,userReply,1514830573,2,False,25391264,tom,2,Unknown,SLM,82869601,"Charleston, SC",,,,,,,,,,,,,,,,,,,
1514835424,5a4980f57c459f246b63d649,783,25392626,comment,1514830580,1,False,0,,0,Unknown,James F Traynor,12858707,"Punta Gorda, FL",,,,,,,,,,,,,,,,,,,
1514901269,5a4a14c97c459f246b63d6c9,1117,25392629,comment,1514830597,1,False,0,,37,Eat,The Pooch,46148869,"Wendell, MA",,,,,,,,,,,,,,,,,,,
1514835428,5a4980f57c459f246b63d649,783,25392632,comment,1514830603,1,False,0,,1,Unknown,heinrich zwahlen,35995922,brooklyn,,,,,,,,,,,,,,,,,,,
1514835420,5a4980f57c459f246b63d649,783,25392634,comment,1514830620,1,False,0,,0,Unknown,WmC,56727460,"Lowertown, MN",,,,,,,,,,,,,,,,,,,
